scenario,history_stratum,prediction_type,horizon_years,bin_index,n_landmarks,n_patients,prediction_min,prediction_max,patient_balanced_mean_prediction,weighted_km_observed_risk,calibration_difference
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,3,1,1749,1241,0.1284373650583669,0.16612901162170812,0.14708675661577725,0.09949816208338946,0.047588594532387785
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,3,2,1748,1303,0.16613185764536476,0.20459255136339993,0.1847076947945908,0.18316623282261335,0.001541461971977437
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,3,3,1749,1331,0.20460738366199882,0.25003640497836377,0.22649133130391605,0.1941249193546234,0.032366411949292656
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,3,4,1748,1333,0.2501070652838535,0.30462873911044475,0.2758445894596701,0.24546306307740018,0.03038152638226993
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,3,5,1749,1346,0.30463629556023397,0.3784789063321733,0.3388744869439653,0.3129476341901515,0.025926852753813845
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,3,6,1749,1351,0.3786208967393917,0.4775203222551373,0.42385122178443935,0.4420732557824234,-0.018222033997984055
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,3,7,1748,1336,0.47755939800354186,0.5973207252679463,0.5384181773158814,0.5117714867730276,0.026646690542853735
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,3,8,1749,1300,0.5976119216799904,0.7134292936793014,0.6558721092610191,0.6134735020890211,0.04239860717199806
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,3,9,1749,1189,0.713472275250321,0.8527076067224376,0.7731261274041898,0.6635814063754055,0.10954472102878432
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,5,0,1748,1005,0.17286776583855912,0.24237700363250336,0.21162485136536638,0.10265833959085569,0.1089665117745107
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,5,1,1749,1240,0.24239773340141402,0.3020183249435445,0.27200230683333015,0.2109137695603852,0.06108853727294494
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,5,2,1748,1314,0.3020541870330582,0.3631213104896198,0.33223473123988634,0.3164313345711419,0.01580339666874442
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,5,3,1749,1335,0.3631900957935761,0.42875281801468634,0.3949140596274351,0.330620897270517,0.06429316235691807
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,5,4,1748,1326,0.4287997509521859,0.5001299157772419,0.4633103852504826,0.432727127267874,0.030583257982608636
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,5,5,1749,1360,0.5002589053183614,0.5889893985990664,0.5437011115828315,0.48855778668742866,0.05514332489540286
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,5,6,1749,1353,0.5892676042478302,0.6919509531204278,0.6388933460089514,0.614675693296315,0.02421765271263643
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,5,7,1748,1335,0.6919535738896816,0.7958601323893515,0.7464228442563305,0.7035390070900358,0.042883837166294736
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,5,8,1749,1308,0.7958656826080986,0.8768765298677732,0.8379550859938377,0.7620130240545692,0.07594206193926856
no_ADAS13,LongitudinalTransformer,cross_fitted_intercept_slope,5,9,1749,1196,0.8769548059384937,0.951249394679157,0.9117315555543128,0.8085185036901532,0.10321305186415963
