model,scenario,history_stratum,prediction_type,horizon_years,n_landmarks,n_patients,n_cases,n_controls,auroc,auprc,brier,weighted_prevalence,weighted_mean_prediction,absolute_calibration_gap,max_ipcw_factor,metric_status
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history1_logistic,cross_fitted_calibrated,2,754,754,60,405,0.5711907812448997,0.21912996555155742,0.16158438986733423,0.19478432968278508,0.22328807564827924,0.028503745965494154,2.538723643630652,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history1_logistic,cross_fitted_calibrated,3,754,754,99,309,0.6328073304175565,0.4543408674570657,0.208187160745022,0.31866970303125747,0.3546648832656264,0.03599518023436893,3.2335359340755923,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history1_logistic,cross_fitted_calibrated,5,754,754,140,159,0.7047555439227737,0.6685669704246573,0.22543070830600223,0.45180398292823787,0.5314434422554414,0.07963945932720351,5.983097598992892,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_ge_2_v61,raw,1,3464,1098,218,2955,0.6869574444344654,0.22253354834965258,0.10152510296198733,0.12112357116396451,0.10360609353342104,0.017517477630543468,1.1722614290002968,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_ge_2_v61,raw,2,3464,1098,521,2194,0.6937346577241611,0.46887492480160814,0.18245842003080218,0.28016155680433585,0.26044189843888294,0.01971965836545292,1.5432763047370626,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_ge_2_v61,raw,3,3464,1098,706,1656,0.7218549384493754,0.6085834439602381,0.20148352066864617,0.37451819071602105,0.38940368143813364,0.014885490722112593,1.9977830618097057,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_ge_2_v61,raw,5,3464,1098,905,954,0.7583834296372491,0.7501410054811504,0.20615859315017704,0.4861546009174126,0.5545067950917748,0.06835219417436222,3.312024071416148,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_ge_2_v61,cross_fitted_calibrated,1,3464,1098,218,2955,0.6795695630504273,0.2215722000397027,0.10191217809720757,0.12112357116396451,0.12948271026736216,0.008359139103397653,1.1722614290002968,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_ge_2_v61,cross_fitted_calibrated,2,3464,1098,521,2194,0.68918821159885,0.46416696921169176,0.1843987118496751,0.28016155680433585,0.30598098818795333,0.025819431383617475,1.5432763047370626,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_ge_2_v61,cross_fitted_calibrated,3,3464,1098,706,1656,0.7174353123533026,0.5942752218705927,0.20441705521517145,0.37451819071602105,0.40842064540919004,0.03390245469316899,1.9977830618097057,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_ge_2_v61,cross_fitted_calibrated,5,3464,1098,905,954,0.7528955685551034,0.7437441488186354,0.20621352952417343,0.4861546009174126,0.535727152316695,0.049572551399282405,3.312024071416148,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_ge_3_v61,raw,1,2964,996,185,2536,0.7008192881910837,0.21947225331481318,0.09408004814571626,0.11175611465764039,0.09757584271069958,0.014180271946940812,1.1443906105647919,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_ge_3_v61,raw,2,2964,996,414,1889,0.7133726721578816,0.459399753338549,0.16472472682824243,0.24591089734818103,0.24924121419549264,0.0033303168473116096,1.5313181032370853,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_ge_3_v61,raw,3,2964,996,567,1420,0.734846535196387,0.5971669980973924,0.19105685569802539,0.3406579259073935,0.3755222730700788,0.03486434716268527,1.988024399589658,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_ge_3_v61,raw,5,2964,996,719,823,0.7573002545119758,0.7160633594331797,0.20889461039464177,0.44378501359857636,0.5401284805360483,0.09634346693747198,3.329269144317612,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_ge_3_v61,cross_fitted_calibrated,1,2964,996,185,2536,0.6911009431988431,0.2142628749600018,0.09478629339479727,0.11175611465764039,0.12322795583617858,0.011471841178538195,1.1443906105647919,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_ge_3_v61,cross_fitted_calibrated,2,2964,996,414,1889,0.7080909588151763,0.4484470437228402,0.16919308547879383,0.24591089734818103,0.2954237018806614,0.04951280453248039,1.5313181032370853,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_ge_3_v61,cross_fitted_calibrated,3,2964,996,567,1420,0.7297182625186079,0.5788632384642214,0.1953756296896443,0.3406579259073935,0.395350454686845,0.054692528779451466,1.988024399589658,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_ge_3_v61,cross_fitted_calibrated,5,2964,996,719,823,0.7500083594896993,0.7088055707890037,0.2082884324046029,0.44378501359857636,0.5215559762419121,0.07777096264333572,3.329269144317612,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_2,raw,1,500,498,33,419,0.6271741347079427,0.24713347676163033,0.13014246745988506,0.15714639702786962,0.1265811142294553,0.030565282798414306,1.2780020413230813,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_2,raw,2,500,498,107,305,0.6091581484934654,0.5134374212205944,0.2470720225329203,0.40691842866610634,0.3004469785231516,0.10647145014295473,1.570206116542385,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_2,raw,3,500,498,139,236,0.6543245062592695,0.6493134791121182,0.23854606351500968,0.4992855623420007,0.43857046401111466,0.060715098330886064,2.004913259450856,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_2,raw,5,500,498,186,131,0.746972412337898,0.8385731526351171,0.19556484193598872,0.6390908301952608,0.6048547317610021,0.03423609843425868,3.1523548046714005,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_2,cross_fitted_calibrated,1,500,498,33,419,0.6264403281602458,0.2611764509278935,0.12929410275874642,0.15714639702786962,0.15331366958683823,0.003832727441031386,1.2780020413230813,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_2,cross_fitted_calibrated,2,500,498,107,305,0.6076471784848179,0.5231268276530933,0.239624982191765,0.40691842866610634,0.3436922455147601,0.06322618315134626,1.570206116542385,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_2,cross_fitted_calibrated,3,500,498,139,236,0.6533117434282723,0.6503553065950536,0.23641965628857867,0.4992855623420007,0.45473093730370606,0.04455462503829466,2.004913259450856,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_2,cross_fitted_calibrated,5,500,498,186,131,0.7454667349542058,0.8343623056794276,0.19799067009035137,0.6390908301952608,0.5853117875340664,0.053779042661194376,3.1523548046714005,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_3,raw,1,725,723,61,613,0.7031037658090036,0.27676901475080484,0.11407437456611988,0.14064540279411852,0.10685494238514849,0.03379046040897003,1.1352790363101217,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_3,raw,2,725,723,137,458,0.7196690820341619,0.5561430328989323,0.188746854971892,0.31315185890160574,0.2631327897773637,0.05001906912424203,1.4779315781375497,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_3,raw,3,725,723,184,338,0.7569538114430594,0.6904801614673658,0.1963518170053983,0.41697181239069203,0.38504705731908806,0.03192475507160397,1.9017028340129498,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_3,raw,5,725,723,215,196,0.786251869727859,0.7819900888754995,0.1920348402818303,0.4851695432623897,0.537971440555667,0.05280189729327733,3.275298398295906,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_3,cross_fitted_calibrated,1,725,723,61,613,0.6951899158576108,0.26368017607088623,0.11405927098536169,0.14064540279411852,0.13210378217304033,0.008541620621078189,1.1352790363101217,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_3,cross_fitted_calibrated,2,725,723,137,458,0.7105745232935916,0.542789238957347,0.18911956050305015,0.31315185890160574,0.30764740386511974,0.005504455036486,1.4779315781375497,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_3,cross_fitted_calibrated,3,725,723,184,338,0.7499880799317709,0.6717441938649988,0.19914245147509962,0.41697181239069203,0.4039017192092588,0.013070093181433207,1.9017028340129498,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_3,cross_fitted_calibrated,5,725,723,215,196,0.7811639711435732,0.7768410952579139,0.19323093119169824,0.4851695432623897,0.520971517288001,0.03580197402561125,3.275298398295906,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_ge_4,raw,1,2239,769,124,1923,0.6942640112579532,0.1868242964758868,0.08435921720235522,0.09770012277400501,0.0929022517469519,0.004797871027053119,1.1482079163853987,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_ge_4,raw,2,2239,769,277,1431,0.7067929140866829,0.39115549090214785,0.15257958440623676,0.2120555553570918,0.24218358729155984,0.03012803193446803,1.5559841019425693,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_ge_4,raw,3,2239,769,383,1082,0.7219466719521244,0.5336680654417194,0.18827002513695268,0.3010844107494685,0.3708064855076489,0.06972207475818037,2.030080971104797,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_ge_4,raw,5,2239,769,504,627,0.7426537504065136,0.6783811997650302,0.21745303443126685,0.42251109142325494,0.5413462338504409,0.11883514242718596,3.356461942569408,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_ge_4,cross_fitted_calibrated,1,2239,769,124,1923,0.6826853885559582,0.18582848440014624,0.08540397555752181,0.09770012277400501,0.11875818087052172,0.021058058096516702,1.1482079163853987,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_ge_4,cross_fitted_calibrated,2,2239,769,277,1431,0.7035346130639766,0.3839502591817285,0.15911002267575697,0.2120555553570918,0.2892143622470007,0.07715880688990889,1.5559841019425693,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_ge_4,cross_fitted_calibrated,3,2239,769,383,1082,0.7179949281014595,0.5179343543238357,0.19338883233569062,0.3010844107494685,0.39111757890772275,0.09003316815825424,2.030080971104797,cumulative_dynamic_ipcw_patient_balanced_evaluation
history_adaptive_logistic_v61_transformer_cdrsb_qc,MMSE_only,history_depth_ge_4,cross_fitted_calibrated,5,2239,769,504,627,0.734222108848825,0.6696930247102776,0.21592276699247157,0.42251109142325494,0.5219629764939053,0.09945188507065039,3.356461942569408,cumulative_dynamic_ipcw_patient_balanced_evaluation
